There	EX	-	-	-	-	-	False
have	VBP	-	-	-	-	-	False
been	VBN	-	-	-	-	-	False
three	CD	-	-	-	-	-	False
themes	NNS	theme.n	Topic	373	Topic	3346	True
running	VBG	-	-	-	-	-	False
through	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
conference	NN	-	-	-	-	-	False
which	WDT	-	-	-	-	-	False
are	VBP	-	-	-	-	-	False
relevant	JJ	-	-	-	-	-	False
to	IN	-	-	-	-	-	False
what	WP	-	-	-	-	-	False
I	PRP	-	-	-	-	-	False
want	VBP	-	-	-	-	-	False
to	TO	-	-	-	-	-	False
talk	VB	-	-	-	-	-	False
about	IN	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Existem	FW	-	-	-	-	-	False
três	FW	-	-	-	Topic	3346	True
tópicos	FW	-	-	-	Topic	3346	True
abordados	FW	abordar.v	Topic	373	-	-	False
ao	FW	-	-	-	Time	11034	False
longo	FW	-	-	-	Time	11034	False
da	FW	-	-	-	Time	11034	False
conferência	FW	-	-	-	Time	11034	False
que	FW	-	-	-	-	-	False
são	FW	-	-	-	-	-	False
relevantes	FW	-	-	-	-	-	False
para	FW	-	-	-	-	-	False
o	FW	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
eu	FW	-	-	-	-	-	False
vou	FW	-	-	-	-	-	False
falar	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
