I	PRP	-	-	-	-	-	False
think	VBP	-	-	-	-	-	False
math	NN	-	-	-	Factor	3749	True
is	VBZ	-	-	-	-	-	False
very	RB	-	-	-	Degree	3752	False
important	JJ	important.a	Importance	407	-	-	False
,	,	-	-	-	-	-	False
but	CC	-	-	-	-	-	False
so	RB	-	-	-	-	-	False
is	VBZ	-	-	-	-	-	False
dance	NN	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Eu	NNP	-	-	-	-	-	False
acho	FW	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
matemática	FW	-	-	-	Field	3772	True
é	FW	-	-	-	-	-	False
importante	FW	importante.a	Importance	407	-	-	False
,	,	-	-	-	-	-	False
mas	FW	-	-	-	-	-	False
dança	FW	-	-	-	-	-	False
também	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
