So	RB	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
unpredictability	NN	unpredictability.n	Expectation	26	-	-	False
,	,	-	-	-	-	-	False
I	PRP	-	-	-	-	-	False
think	VBP	-	-	-	-	-	False
,	,	-	-	-	-	-	False
is	VBZ	-	-	-	-	-	False
extraordinary	JJ	-	-	-	-	-	False
.	.	-	-	-	-	-	False

A	DT	-	-	-	-	-	False
imprevisibilidade	NN	imprevisibilidade.n	Expectation	26	-	-	False
,	,	-	-	-	-	-	False
pra	NN	-	-	-	-	-	False
mim	NN	-	-	-	-	-	False
,	,	-	-	-	-	-	False
é	NN	-	-	-	-	-	False
extraordinária	NN	-	-	-	-	-	False
.	.	-	-	-	-	-	False
