There	PRON	EX	-	-	-	False
was	VERB	VBD	-	-	-	False
a	DET	DT	-	-	-	False
wonderful	ADJ	JJ	-	-	-	False
quote	NOUN	NN	-	-	-	False
by	ADP	IN	-	-	-	False
Jonas	PROPN	NNP	-	-	-	False
Salk	PROPN	NNP	-	-	-	False
,	PUNCT	,	-	-	-	False
who	PRON	WP	-	-	-	False
said	VERB	VBD	-	-	-	False
,	PUNCT	,	-	-	-	False
'	PUNCT	''	-	-	-	False
If	ADP	IN	-	-	-	False
all	DET	PDT	-	-	-	False
the	DET	DT	-	-	-	False
insects	NOUN	NNS	-	-	-	False
were	VERB	VBD	-	-	-	False
to	PART	TO	-	-	-	False
disappear	VERB	VB	-	-	-	False
from	ADP	IN	-	-	-	False
the	DET	DT	-	-	-	False
Earth	PROPN	NNP	-	-	-	False
,	PUNCT	,	-	-	-	False
within	ADP	IN	within.prep	Temporal_collocation	-	False
50	NUM	CD	-	-	Landmark_period	True
years	NOUN	NNS	-	-	Landmark_period	True
all	DET	DT	-	-	Trajector_event	True
life	NOUN	NN	-	-	Trajector_event	True
on	ADP	IN	-	-	Trajector_event	True
Earth	PROPN	NNP	-	-	Trajector_event	True
would	AUX	MD	-	-	Trajector_event	True
end	VERB	VB	-	-	Trajector_event	True
.	PUNCT	.	-	-	-	False

Existe	X	FW	-	-	-	False
uma	X	FW	-	-	-	False
frase	X	FW	-	-	-	False
maravilhosa	X	FW	-	-	-	False
de	X	FW	-	-	-	False
Jonas	PROPN	NNP	-	-	-	False
Salk	PROPN	NNP	-	-	-	False
,	PUNCT	,	-	-	-	False
que	X	FW	-	-	-	False
diz	X	FW	-	-	-	False
:	PUNCT	:	-	-	-	False
'	PUNCT	''	-	-	-	False
Se	X	FW	-	-	-	False
todos	X	FW	-	-	-	False
os	X	FW	-	-	-	False
insetos	X	FW	-	-	-	False
desaparecessem	X	FW	-	-	-	False
da	X	FW	-	-	-	False
terra	X	FW	-	-	-	False
,	PUNCT	,	-	-	-	False
dentro	X	FW	-	-	-	False
de	X	FW	-	-	-	False
50	X	FW	-	-	-	False
anos	X	FW	-	-	-	False
,	PUNCT	,	-	-	-	False
toda	X	FW	-	-	-	False
vida	X	FW	-	-	-	False
na	X	FW	-	-	-	False
Terra	X	FW	-	-	-	False
desapareceria.Se	X	FW	-	-	-	False
todos	X	FW	-	-	-	False
os	X	FW	-	-	-	False
humanos	X	FW	-	-	-	False
desaparecessem	X	FW	-	-	-	False
da	X	FW	-	-	-	False
Terra	X	FW	-	-	-	False
,	PUNCT	,	-	-	-	False
dentro	X	FW	dentro de.prep	Temporal_collocation	-	False
de	X	FW	dentro de.prep	Temporal_collocation	-	False
50	X	FW	-	-	Landmark_period	True
anos	X	FW	-	-	Landmark_period	True
todas	X	FW	-	-	Trajector_event	True
as	X	FW	-	-	Trajector_event	True
formas	X	FW	-	-	Trajector_event	True
de	X	FW	-	-	Trajector_event	True
vida	X	FW	-	-	Trajector_event	True
floresceriam	X	FW	-	-	Trajector_event	True
.	PUNCT	.	-	-	-	False
'	PUNCT	''	-	-	-	False
