Anyway	UH	-	-	-	-	-	False
,	,	-	-	-	-	-	False
we	PRP	-	-	-	-	-	False
moved	VBD	-	-	-	-	-	False
from	IN	-	-	-	-	-	False
Stratford	NNP	-	-	-	-	-	False
to	IN	-	-	-	-	-	False
Los	NNP	-	-	-	-	-	False
Angeles	NNP	-	-	-	-	-	False
,	,	-	-	-	-	-	False
and	CC	-	-	-	-	-	False
I	PRP	-	-	-	-	-	False
just	RB	-	-	-	-	-	False
want	VBP	-	-	-	-	-	False
to	TO	-	-	-	-	-	False
say	VB	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
word	NN	-	-	-	-	-	False
about	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
transition	NN	transition.n	Undergo_change	1172	-	-	False
.	.	-	-	-	-	-	False

Enfim	NNP	-	-	-	-	-	False
,	,	-	-	-	-	-	False
nos	FW	-	-	-	-	-	False
mudamos	FW	-	-	-	-	-	False
de	FW	-	-	-	-	-	False
Stratford	FW	-	-	-	-	-	False
para	FW	-	-	-	-	-	False
Los	NNP	-	-	-	-	-	False
Angeles	NNP	-	-	-	-	-	False
,	,	-	-	-	-	-	False
e	FW	-	-	-	-	-	False
eu	FW	-	-	-	-	-	False
só	FW	-	-	-	-	-	False
quero	FW	-	-	-	-	-	False
dizer	FW	-	-	-	-	-	False
uma	FW	-	-	-	-	-	False
coisa	FW	-	-	-	-	-	False
sobre	FW	-	-	-	-	-	False
essa	FW	-	-	-	-	-	False
transição	FW	transição.n	Undergo_change	1172	-	-	False
.	.	-	-	-	-	-	False
