Picasso	NNP	-	-	-	-	-	False
once	RB	-	-	-	-	-	False
said	VBD	-	-	-	-	-	False
this	DT	-	-	-	-	-	False
,	,	-	-	-	-	-	False
he	PRP	-	-	-	-	-	False
said	VBD	-	-	-	-	-	False
that	IN	-	-	-	-	-	False
all	DT	-	-	-	-	-	False
children	NNS	child.n	People_by_age	973	Person	5937	True
are	VBP	-	-	-	-	-	False
born	VBN	-	-	-	-	-	False
artists	NNS	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Picasso	NNP	-	-	-	-	-	False
disse	FW	-	-	-	-	-	False
uma	FW	-	-	-	-	-	False
vez	FW	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
todas	FW	-	-	-	-	-	False
as	IN	-	-	-	-	-	False
crianças	FW	criança.n	People_by_age	973	-	-	False
nascem	FW	-	-	-	Descriptor	5939	False
artistas	NNS	-	-	-	Descriptor	5939	False
.	.	-	-	-	-	-	False
