'	''	-	-	-	-	-	False
And	CC	-	-	-	-	-	False
stop	VB	-	-	-	-	-	False
speaking	VBG	speak.v	Statement	43	-	-	False
like	IN	-	-	-	Manner	1241	False
that	DT	-	-	-	Manner	1241	False
.	.	-	-	-	-	-	False
'	''	-	-	-	-	-	False

'	``	-	-	-	-	-	False
Larga	NNP	-	-	-	-	-	False
esse	FW	-	-	-	-	-	False
lápis.E	FW	-	-	-	-	-	False
para	FW	-	-	-	-	-	False
de	FW	-	-	-	-	-	False
falar	FW	falar.v	Statement	43	-	-	False
desse	FW	-	-	-	Manner	1241	False
jeito.Ninguém	FW	-	-	-	-	-	False
entende	FW	-	-	-	-	-	False
nada	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
'	''	-	-	-	-	-	False
