There	EX	-	-	-	-	-	False
have	VBP	-	-	-	-	-	False
been	VBN	-	-	-	-	-	False
three	CD	-	-	-	-	-	False
themes	NNS	-	-	-	-	-	False
running	VBG	-	-	-	-	-	False
through	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
conference	NN	conference.n	Discussion	34	-	-	False
which	WDT	-	-	-	-	-	False
are	VBP	-	-	-	-	-	False
relevant	JJ	-	-	-	-	-	False
to	IN	-	-	-	-	-	False
what	WP	-	-	-	-	-	False
I	PRP	-	-	-	-	-	False
want	VBP	-	-	-	-	-	False
to	TO	-	-	-	-	-	False
talk	VB	-	-	-	-	-	False
about	IN	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Existem	FW	-	-	-	-	-	False
três	FW	-	-	-	-	-	False
tópicos	FW	-	-	-	-	-	False
abordados	FW	-	-	-	-	-	False
ao	FW	-	-	-	-	-	False
longo	FW	-	-	-	-	-	False
da	FW	-	-	-	-	-	False
conferência	FW	conferência.n	Discussion	34	-	-	False
que	FW	-	-	-	-	-	False
são	FW	-	-	-	-	-	False
relevantes	FW	-	-	-	-	-	False
para	FW	-	-	-	-	-	False
o	FW	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
eu	FW	-	-	-	-	-	False
vou	FW	-	-	-	-	-	False
falar	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
