If	IN	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
were	VBD	-	-	-	-	-	False
to	TO	-	-	-	-	-	False
visit	VB	-	-	-	-	-	False
education	NN	-	-	-	-	-	False
,	,	-	-	-	-	-	False
as	IN	-	-	-	-	-	False
an	DT	-	-	-	-	-	False
alien	NN	-	-	-	-	-	False
,	,	-	-	-	-	-	False
and	CC	-	-	-	-	-	False
say	VB	-	-	-	-	-	False
'	''	-	-	-	-	-	False
What	WP	-	-	-	-	-	False
's	VBZ	-	-	-	-	-	False
it	PRP	-	-	-	-	-	False
for	IN	-	-	-	-	-	False
,	,	-	-	-	-	-	False
public	JJ	-	-	-	-	-	False
education	NN	education.n	Education_teaching	111	-	-	False
?	.	-	-	-	-	-	False
'	''	-	-	-	-	-	False

Se	FW	-	-	-	-	-	False
você	FW	-	-	-	-	-	False
visitasse	FW	-	-	-	-	-	False
nossas	FW	-	-	-	-	-	False
escolas	FW	-	-	-	-	-	False
,	,	-	-	-	-	-	False
como	VB	-	-	-	-	-	False
um	UH	-	-	-	-	-	False
ET	NNP	-	-	-	-	-	False
,	,	-	-	-	-	-	False
e	FW	-	-	-	-	-	False
se	FW	-	-	-	-	-	False
perguntasse	FW	-	-	-	-	-	False
:	:	-	-	-	-	-	False
'	''	-	-	-	-	-	False
Para	FW	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
serve	VB	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
educação	FW	educação.n	Education_teaching	111	-	-	False
pública	FW	-	-	-	-	-	False
?	.	-	-	-	-	-	False
'	''	-	-	-	-	-	False
