But	CC	-	-	-	-	-	False
now	RB	-	-	-	-	-	False
kids	NNS	kid.n	People_by_age	973	Person	5937	True
with	IN	-	-	-	Descriptor	5939	False
degrees	NNS	-	-	-	Descriptor	5939	False
are	VBP	-	-	-	-	-	False
often	RB	-	-	-	-	-	False
heading	VBG	-	-	-	-	-	False
home	RB	-	-	-	-	-	False
to	TO	-	-	-	-	-	False
carry	VB	-	-	-	-	-	False
on	RP	-	-	-	-	-	False
playing	VBG	-	-	-	-	-	False
video	NN	-	-	-	-	-	False
games	NNS	-	-	-	-	-	False
,	,	-	-	-	-	-	False
because	IN	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
need	VBP	-	-	-	-	-	False
an	DT	-	-	-	-	-	False
MA	NN	-	-	-	-	-	False
where	WRB	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
previous	JJ	-	-	-	-	-	False
job	NN	-	-	-	-	-	False
required	VBD	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
BA	NNP	-	-	-	-	-	False
,	,	-	-	-	-	-	False
and	CC	-	-	-	-	-	False
now	RB	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
need	VBP	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
PhD	NN	-	-	-	-	-	False
for	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
other	JJ	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Mas	FW	-	-	-	-	-	False
agora	FW	-	-	-	-	-	False
garotos	FW	garoto.n	People_by_age	973	-	-	False
com	FW	-	-	-	-	-	False
diplomas	FW	-	-	-	-	-	False
estão	FW	-	-	-	-	-	False
voltando	FW	-	-	-	-	-	False
para	FW	-	-	-	-	-	False
casa	FW	-	-	-	-	-	False
para	FW	-	-	-	-	-	False
jogar	FW	-	-	-	-	-	False
video	FW	-	-	-	-	-	False
game	FW	-	-	-	-	-	False
porque	FW	-	-	-	-	-	False
pedem	FW	-	-	-	-	-	False
mestrado	FW	-	-	-	-	-	False
para	FW	-	-	-	-	-	False
o	FW	-	-	-	-	-	False
trabalho	FW	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
necessitava	FW	-	-	-	-	-	False
bacharelado	FW	-	-	-	-	-	False
,	,	-	-	-	-	-	False
e	FW	-	-	-	-	-	False
doutorado	FW	-	-	-	-	-	False
para	FW	-	-	-	-	-	False
o	FW	-	-	-	-	-	False
trabalho	FW	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
necessitava	FW	-	-	-	-	-	False
mestrado	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
