If	IN	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
think	VBP	-	-	-	-	-	False
of	IN	-	-	-	-	-	False
it	PRP	-	-	-	-	-	False
,	,	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
whole	JJ	-	-	-	-	-	False
system	NN	-	-	-	-	-	False
of	IN	-	-	-	-	-	False
public	JJ	-	-	-	-	-	False
education	NN	-	-	-	-	-	False
around	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
world	NN	-	-	-	-	-	False
is	VBZ	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
protracted	JJ	-	-	-	-	-	False
process	NN	-	-	-	-	-	False
of	IN	-	-	-	-	-	False
university	NN	university.n	Locale_by_use	196	Locale	1588	True
entrance	NN	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Se	FW	-	-	-	-	-	False
você	FW	-	-	-	-	-	False
for	IN	-	-	-	-	-	False
pensar	NN	-	-	-	-	-	False
,	,	-	-	-	-	-	False
todo	FW	-	-	-	-	-	False
o	FW	-	-	-	-	-	False
sistema	FW	-	-	-	-	-	False
de	FW	-	-	-	-	-	False
educação	FW	-	-	-	-	-	False
pública	FW	-	-	-	-	-	False
ao	FW	-	-	-	-	-	False
redor	FW	-	-	-	-	-	False
do	VB	-	-	-	-	-	False
mundo	NN	-	-	-	-	-	False
é	UH	-	-	-	-	-	False
um	UH	-	-	-	-	-	False
extensão	NN	-	-	-	-	-	False
do	VB	-	-	-	-	-	False
processo	FW	-	-	-	-	-	False
de	FW	-	-	-	-	-	False
ingresso	FW	-	-	-	-	-	False
à	FW	-	-	-	-	-	False
universidade	FW	universidade.n	Locale_by_use	196	-	-	False
.	.	-	-	-	-	-	False
