So	RB	-	-	-	-	-	False
I	PRP	-	-	-	-	-	False
have	VBP	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
big	JJ	-	-	-	-	-	False
interest	NN	-	-	-	-	-	False
in	IN	-	-	-	-	-	False
education	NN	education.n	Education_teaching	111	-	-	False
,	,	-	-	-	-	-	False
and	CC	-	-	-	-	-	False
I	PRP	-	-	-	-	-	False
think	VBP	-	-	-	-	-	False
we	PRP	-	-	-	-	-	False
all	DT	-	-	-	-	-	False
do	VBP	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Eu	FW	-	-	-	-	-	False
tenho	FW	-	-	-	-	-	False
um	UH	-	-	-	-	-	False
grande	FW	-	-	-	-	-	False
interesse	FW	-	-	-	-	-	False
em	FW	-	-	-	-	-	False
educação	FW	educação.n	Education_teaching	111	-	-	False
,	,	-	-	-	-	-	False
e	FW	-	-	-	-	-	False
acho	FW	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
todos	FW	-	-	-	-	-	False
temos	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
