Every	DT	-	-	-	-	-	False
education	NN	education.n	Education_teaching	111	-	-	False
system	NN	-	-	-	-	-	False
on	IN	-	-	-	-	-	False
Earth	NNP	-	-	-	-	-	False
has	VBZ	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
same	JJ	-	-	-	-	-	False
hierarchy	NN	-	-	-	-	-	False
of	IN	-	-	-	-	-	False
subjects	NNS	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Uma	FW	-	-	-	-	-	False
coisa	FW	-	-	-	-	-	False
chama	FW	-	-	-	-	-	False
atenção	FW	-	-	-	-	-	False
quando	FW	-	-	-	-	-	False
se	FW	-	-	-	-	-	False
vem	FW	-	-	-	-	-	False
para	FW	-	-	-	-	-	False
os	FW	-	-	-	-	-	False
EUA	FW	-	-	-	-	-	False
e	FW	-	-	-	-	-	False
quando	FW	-	-	-	-	-	False
se	FW	-	-	-	-	-	False
viaja	FW	-	-	-	-	-	False
pelo	FW	-	-	-	-	-	False
mundo	FW	-	-	-	-	-	False
:	:	-	-	-	-	-	False
todo	FW	-	-	-	-	-	False
sistema	FW	-	-	-	-	-	False
educacional	FW	educacional.a	Education_teaching	111	-	-	False
do	FW	-	-	-	-	-	False
planeta	FW	-	-	-	-	-	False
tem	FW	-	-	-	-	-	False
a	FW	-	-	-	-	-	False
mesma	FW	-	-	-	-	-	False
hierarquia	FW	-	-	-	-	-	False
de	FW	-	-	-	-	-	False
disciplinas	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
