In	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
next	JJ	-	-	-	-	-	False
30	CD	-	-	-	-	-	False
years	NNS	-	-	-	-	-	False
,	,	-	-	-	-	-	False
according	VBG	-	-	-	-	-	False
to	IN	-	-	-	-	-	False
UNESCO	NNP	-	-	-	-	-	False
,	,	-	-	-	-	-	False
more	JJR	-	-	-	-	-	False
people	NNS	-	-	-	-	-	False
worldwide	RB	-	-	-	-	-	False
will	MD	-	-	-	-	-	False
be	VB	-	-	-	-	-	False
graduating	VBG	-	-	-	-	-	False
through	IN	-	-	-	-	-	False
education	NN	education.n	Education_teaching	111	-	-	False
than	IN	-	-	-	-	-	False
since	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
beginning	NN	-	-	-	-	-	False
of	IN	-	-	-	-	-	False
history	NN	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Nos	NNP	-	-	-	-	-	False
próximos	NNS	-	-	-	-	-	False
30	CD	-	-	-	-	-	False
anos	UH	-	-	-	-	-	False
,	,	-	-	-	-	-	False
de	FW	-	-	-	-	-	False
acordo	FW	-	-	-	-	-	False
com	NN	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
UNESCO	NNP	-	-	-	-	-	False
,	,	-	-	-	-	-	False
mais	FW	-	-	-	Student	542	True
gente	FW	-	-	-	Student	542	True
ao	FW	-	-	-	Student	542	True
redor	FW	-	-	-	Student	542	True
do	VBP	-	-	-	Student	542	True
mundo	NNP	-	-	-	Student	542	True
irá	FW	-	-	-	-	-	False
se	FW	-	-	-	-	-	False
formar	FW	-	-	-	-	-	False
através	FW	-	-	-	-	-	False
da	FW	-	-	-	-	-	False
educação	FW	educação.n	Education_teaching	111	-	-	False
do	VB	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
desde	FW	-	-	-	-	-	False
o	FW	-	-	-	-	-	False
princípio	FW	-	-	-	-	-	False
da	FW	-	-	-	-	-	False
história	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
