So	RB	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
were	VBD	-	-	-	-	-	False
probably	RB	-	-	-	-	-	False
steered	VBN	-	-	-	-	-	False
benignly	RB	-	-	-	-	-	False
away	RB	-	-	-	-	-	False
from	IN	-	-	-	-	-	False
things	NNS	-	-	-	-	-	False
at	IN	-	-	-	-	-	False
school	NN	school.n	Locale_by_use	196	Locale	1588	True
when	WRB	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
were	VBD	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
kid	NN	-	-	-	-	-	False
,	,	-	-	-	-	-	False
things	NNS	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
liked	VBD	-	-	-	-	-	False
,	,	-	-	-	-	-	False
on	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
grounds	NNS	-	-	-	-	-	False
that	IN	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
would	MD	-	-	-	-	-	False
never	RB	-	-	-	-	-	False
get	VB	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
job	NN	-	-	-	-	-	False
doing	VBG	-	-	-	-	-	False
that	DT	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Então	FW	-	-	-	-	-	False
você	FW	-	-	-	-	-	False
era	FW	-	-	-	-	-	False
bondosamente	FW	-	-	-	-	-	False
afastado	FW	-	-	-	-	-	False
na	FW	-	-	-	-	-	False
escola	FW	escola.n	Locale_by_use	196	-	-	False
quando	FW	-	-	-	-	-	False
era	FW	-	-	-	-	-	False
criança	FW	-	-	-	-	-	False
de	FW	-	-	-	-	-	False
certas	FW	-	-	-	-	-	False
coisas	FW	-	-	-	-	-	False
,	,	-	-	-	-	-	False
coisas	FW	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
gostava	FW	-	-	-	-	-	False
,	,	-	-	-	-	-	False
com	FW	-	-	-	-	-	False
a	FW	-	-	-	-	-	False
premissa	FW	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
você	FW	-	-	-	-	-	False
nunca	FW	-	-	-	-	-	False
iria	FW	-	-	-	-	-	False
conseguir	FW	-	-	-	-	-	False
um	FW	-	-	-	-	-	False
emprego	FW	-	-	-	-	-	False
fazendo	FW	-	-	-	-	-	False
aquilo	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
