Around	IN	-	-	-	Event	4832	True
the	DT	-	-	-	Event	4832	True
world	NN	-	-	-	Event	4832	True
,	,	-	-	-	Event	4832	True
there	EX	-	-	-	Event	4832	True
were	VBD	-	-	-	Event	4832	True
no	DT	-	-	-	Event	4832	True
public	JJ	-	-	-	Event	4832	True
systems	NNS	-	-	-	Event	4832	True
of	IN	-	-	-	Event	4832	True
education	NN	-	-	-	Event	4832	True
,	,	-	-	-	-	-	False
really	RB	-	-	-	-	-	False
,	,	-	-	-	-	-	False
before	IN	before.prep	Time_vector	379	-	-	False
the	DT	-	-	-	Landmark_event	3396	True
19th	JJ	-	-	-	Landmark_event	3396	True
century	NN	-	-	-	Landmark_event	3396	True
.	.	-	-	-	-	-	False

O	UH	-	-	-	-	-	False
sistema	NN	-	-	-	-	-	False
foi	FW	-	-	-	-	-	False
concebido	FW	-	-	-	-	-	False
,	,	-	-	-	-	-	False
e	FW	-	-	-	-	-	False
no	FW	-	-	-	-	-	False
mundo	FW	-	-	-	-	-	False
todo	FW	-	-	-	-	-	False
,	,	-	-	-	-	-	False
não	FW	-	-	-	Event	4832	True
existiam	FW	-	-	-	Event	4832	True
sistemas	FW	-	-	-	Event	4832	True
públicos	FW	-	-	-	Event	4832	True
de	FW	-	-	-	Event	4832	True
educação	FW	-	-	-	Event	4832	True
antes	FW	antes.adv	Time_vector	379	-	-	False
do	VBP	-	-	-	Landmark_event	3396	True
Séc.XIX	NNP	-	-	-	Landmark_event	3396	True
.	.	-	-	-	-	-	False
