If	IN	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
're	VBP	-	-	-	-	-	False
at	IN	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
dinner	NN	-	-	-	-	-	False
party	NN	-	-	-	-	-	False
,	,	-	-	-	-	-	False
and	CC	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
say	VBP	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
work	VBP	-	-	-	-	-	False
in	IN	-	-	-	-	-	False
education	NN	education.n	Education_teaching	111	-	-	False
--	:	-	-	-	-	-	False

Se	FW	-	-	-	-	-	False
você	FW	-	-	-	-	-	False
estiver	FW	-	-	-	-	-	False
numa	FW	-	-	-	-	-	False
festa	FW	-	-	-	-	-	False
e	FW	-	-	-	-	-	False
disser	FW	-	-	-	-	-	False
que	FW	-	-	-	-	-	False
trabalha	FW	-	-	-	-	-	False
com	FW	-	-	-	-	-	False
educação	FW	educação.n	Education_teaching	111	-	-	False
...	.	-	-	-	-	-	False
