So	RB	-	-	-	-	-	False
I	PRP	-	-	-	Communicator	3348	True
want	VBP	-	-	-	-	-	False
to	TO	-	-	-	-	-	False
talk	VB	-	-	-	-	-	False
about	IN	about.prep	Topic	373	-	-	False
education	NN	-	-	-	Topic	3346	True
and	CC	-	-	-	-	-	False
I	PRP	-	-	-	-	-	False
want	VBP	-	-	-	-	-	False
to	TO	-	-	-	-	-	False
talk	VB	-	-	-	-	-	False
about	IN	-	-	-	-	-	False
creativity	NN	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Por	FW	-	-	-	-	-	False
isso	FW	-	-	-	-	-	False
eu	FW	-	-	-	-	-	False
quero	FW	-	-	-	-	-	False
falar	FW	-	-	-	-	-	False
sobre	FW	sobre.prep	Topic	373	-	-	False
educação	FW	-	-	-	Topic	3346	True
e	FW	-	-	-	-	-	False
quero	FW	-	-	-	-	-	False
falar	FW	-	-	-	-	-	False
sobre	FW	-	-	-	-	-	False
criatividade	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
