And	CC	-	-	-	-	-	False
the	DT	-	-	-	Item	3656	True
only	JJ	only.a	Sole_instance	355	Item	3656	True
way	NN	-	-	-	Type	3657	True
we	PRP	-	-	-	Type	3657	True
'll	MD	-	-	-	Type	3657	True
do	VB	-	-	-	Type	3657	True
it	PRP	-	-	-	Type	3657	True
is	VBZ	-	-	-	-	-	False
by	IN	-	-	-	-	-	False
seeing	VBG	-	-	-	-	-	False
our	PRP$	-	-	-	-	-	False
creative	JJ	-	-	-	-	-	False
capacities	NNS	-	-	-	-	-	False
for	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
richness	NN	-	-	-	-	-	False
they	PRP	-	-	-	-	-	False
are	VBP	-	-	-	-	-	False
and	CC	-	-	-	-	-	False
seeing	VBG	-	-	-	-	-	False
our	PRP$	-	-	-	-	-	False
children	NNS	-	-	-	-	-	False
for	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
hope	NN	-	-	-	-	-	False
that	WDT	-	-	-	-	-	False
they	PRP	-	-	-	-	-	False
are	VBP	-	-	-	-	-	False
.	.	-	-	-	-	-	False

E	NN	-	-	-	-	-	False
a	FW	-	-	-	-	-	False
única	FW	único.a	Sole_instance	355	-	-	False
maneira	FW	-	-	-	Type	3657	True
de	FW	-	-	-	-	-	False
fazer	FW	-	-	-	-	-	False
isso	FW	-	-	-	-	-	False
é	FW	-	-	-	-	-	False
encarando	FW	-	-	-	Item	3656	True
nossa	FW	-	-	-	Item	3656	True
capacidade	FW	-	-	-	Item	3656	True
criativa	FW	-	-	-	Item	3656	True
pela	FW	-	-	-	Item	3656	True
riqueza	FW	-	-	-	Item	3656	True
que	FW	-	-	-	Item	3656	True
ela	FW	-	-	-	Item	3656	True
representa	FW	-	-	-	Item	3656	True
e	FW	-	-	-	Item	3656	True
nossas	FW	-	-	-	Item	3656	True
crianças	FW	-	-	-	Item	3656	True
pela	FW	-	-	-	Item	3656	True
esperança	FW	-	-	-	Item	3656	True
que	FW	-	-	-	Item	3656	True
elas	FW	-	-	-	Item	3656	True
representam	FW	-	-	-	Item	3656	True
.	.	-	-	-	-	-	False
