If	IN	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
think	VBP	-	-	-	-	-	False
of	IN	-	-	-	-	-	False
it	PRP	-	-	-	-	-	False
,	,	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
whole	JJ	-	-	-	-	-	False
system	NN	-	-	-	-	-	False
of	IN	-	-	-	-	-	False
public	JJ	-	-	-	-	-	False
education	NN	education.n	Education_teaching	111	-	-	False
around	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
world	NN	-	-	-	-	-	False
is	VBZ	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
protracted	JJ	-	-	-	-	-	False
process	NN	-	-	-	-	-	False
of	IN	-	-	-	-	-	False
university	NN	-	-	-	-	-	False
entrance	NN	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Se	FW	-	-	-	-	-	False
você	FW	-	-	-	-	-	False
for	IN	-	-	-	-	-	False
pensar	NN	-	-	-	-	-	False
,	,	-	-	-	-	-	False
todo	FW	-	-	-	-	-	False
o	FW	-	-	-	-	-	False
sistema	FW	-	-	-	-	-	False
de	FW	-	-	-	-	-	False
educação	FW	educação.n	Education_teaching	111	-	-	False
pública	FW	-	-	-	Depictive	575	False
ao	FW	-	-	-	Place	6511	False
redor	FW	-	-	-	Place	6511	False
do	VB	-	-	-	Place	6511	False
mundo	NN	-	-	-	Place	6511	False
é	UH	-	-	-	-	-	False
um	UH	-	-	-	-	-	False
extensão	NN	-	-	-	-	-	False
do	VB	-	-	-	-	-	False
processo	FW	-	-	-	-	-	False
de	FW	-	-	-	-	-	False
ingresso	FW	-	-	-	-	-	False
à	FW	-	-	-	-	-	False
universidade	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
