Nobody	NN	-	-	-	Main_assertion	13312	True
has	VBZ	-	-	-	Main_assertion	13312	True
a	DT	-	-	-	Main_assertion	13312	True
clue	NN	-	-	-	Main_assertion	13312	True
,	,	-	-	-	-	-	False
despite	IN	despite.prep	Concessive	2150	-	-	False
all	PDT	-	-	-	Conceded_state_of_affairs	13302	True
the	DT	-	-	-	Conceded_state_of_affairs	13302	True
expertise	NN	-	-	-	Conceded_state_of_affairs	13302	True
that	WDT	-	-	-	Conceded_state_of_affairs	13302	True
's	VBZ	-	-	-	Conceded_state_of_affairs	13302	True
been	VBN	-	-	-	Conceded_state_of_affairs	13302	True
on	IN	-	-	-	Conceded_state_of_affairs	13302	True
parade	NN	-	-	-	Conceded_state_of_affairs	13302	True
for	IN	-	-	-	Conceded_state_of_affairs	13302	True
the	DT	-	-	-	Conceded_state_of_affairs	13302	True
past	JJ	-	-	-	Conceded_state_of_affairs	13302	True
four	CD	-	-	-	Conceded_state_of_affairs	13302	True
days	NNS	-	-	-	Conceded_state_of_affairs	13302	True
,	,	-	-	-	-	-	False
what	WP	-	-	-	Main_assertion	13312	True
the	DT	-	-	-	Main_assertion	13312	True
world	NN	-	-	-	Main_assertion	13312	True
will	MD	-	-	-	Main_assertion	13312	True
look	VB	-	-	-	Main_assertion	13312	True
like	IN	-	-	-	Main_assertion	13312	True
in	IN	-	-	-	Main_assertion	13312	True
five	CD	-	-	-	Main_assertion	13312	True
years'	JJ	-	-	-	Main_assertion	13312	True
time	NN	-	-	-	Main_assertion	13312	True
.	.	-	-	-	-	-	False

Keiner	NNP	-	-	-	Main_assertion	13312	True
hat	VBD	-	-	-	Main_assertion	13312	True
eine	NNP	-	-	-	Main_assertion	13312	True
Ahnung	NNP	-	-	-	Main_assertion	13312	True
,	,	-	-	-	-	-	False
trotz	NN	trotz.prep	Concessive	2150	-	-	False
jeglicher	NN	-	-	-	Conceded_state_of_affairs	13302	True
Expertise	NNP	-	-	-	Conceded_state_of_affairs	13302	True
,	,	-	-	-	Conceded_state_of_affairs	13302	True
die	VB	-	-	-	Conceded_state_of_affairs	13302	True
wir	NN	-	-	-	Conceded_state_of_affairs	13302	True
die	VBP	-	-	-	Conceded_state_of_affairs	13302	True
letzten	FW	-	-	-	Conceded_state_of_affairs	13302	True
vier	FW	-	-	-	Conceded_state_of_affairs	13302	True
Tage	FW	-	-	-	Conceded_state_of_affairs	13302	True
erleben	FW	-	-	-	Conceded_state_of_affairs	13302	True
durften	FW	-	-	-	Conceded_state_of_affairs	13302	True
,	,	-	-	-	-	-	False
wie	UH	-	-	-	-	-	False
die	VBP	-	-	-	-	-	False
Welt	NNP	-	-	-	-	-	False
in	IN	-	-	-	-	-	False
fünf	NN	-	-	-	-	-	False
Jahren	NNP	-	-	-	-	-	False
aussehen	NNP	-	-	-	-	-	False
wird	NN	-	-	-	-	-	False
.	.	-	-	-	-	-	False
