And	CC	-	-	-	-	-	False
my	PRP$	-	-	-	Speaker	183	True
contention	NN	contention.n	Statement	43	-	-	False
is	VBZ	-	-	-	-	-	False
,	,	-	-	-	-	-	False
all	DT	-	-	-	Message	185	True
kids	NNS	-	-	-	Message	185	True
have	VBP	-	-	-	Message	185	True
tremendous	JJ	-	-	-	Message	185	True
talents	NNS	-	-	-	Message	185	True
.	.	-	-	-	-	-	False

Ich	FW	-	-	-	Speaker	183	True
behaupte	FW	behaupten.v	Statement	43	-	-	False
,	,	-	-	-	-	-	False
dass	FW	-	-	-	Message	185	True
alle	FW	-	-	-	Message	185	True
Kinder	FW	-	-	-	Message	185	True
gewaltige	FW	-	-	-	Message	185	True
Talente	FW	-	-	-	Message	185	True
haben	FW	-	-	-	Message	185	True
und	FW	-	-	-	Message	185	True
dass	FW	-	-	-	Message	185	True
wir	FW	-	-	-	Message	185	True
sie	FW	-	-	-	Message	185	True
vergeuden	FW	-	-	-	Message	185	True
,	,	-	-	-	-	-	False
und	FW	-	-	-	-	-	False
zwar	FW	-	-	-	-	-	False
ziemlich	FW	-	-	-	-	-	False
rücksichtslos	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
