And	CC	-	-	-	-	-	False
yet	RB	-	-	-	-	-	False
we	PRP	-	-	-	Teacher	541	True
're	VBP	-	-	-	-	-	False
meant	VBN	-	-	-	-	-	False
to	TO	-	-	-	-	-	False
be	VB	-	-	-	-	-	False
educating	VBG	educate.v	Education_teaching	111	-	-	False
them	PRP	-	-	-	Student	542	True
for	IN	-	-	-	Skill	6513	True
it	PRP	-	-	-	Skill	6513	True
.	.	-	-	-	-	-	False

Und	CC	-	-	-	-	-	False
trotzdem	NNP	-	-	-	-	-	False
sollen	NNP	-	-	-	-	-	False
wir	NNP	-	-	-	Teacher	541	True
sie	FW	-	-	-	Student	542	True
dafür	FW	-	-	-	Purpose	10463	False
ausbilden	FW	ausbilden.v	Education_teaching	111	-	-	False
.	.	-	-	-	-	-	False
