But	CC	-	-	-	-	-	False
if	IN	-	-	-	-	-	False
you	PRP	-	-	-	Speaker	167	True
ask	VBP	ask.v	Questioning	40	-	-	False
about	IN	-	-	-	Topic	170	True
their	PRP$	-	-	-	Topic	170	True
education	NN	-	-	-	Topic	170	True
,	,	-	-	-	-	-	False
they	PRP	-	-	-	-	-	False
pin	VBP	-	-	-	-	-	False
you	PRP	-	-	-	-	-	False
to	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
wall	NN	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Fragen	NNP	fragen.v	Questioning	40	-	-	False
Sie	NNP	-	-	-	Speaker	167	True
sie	VB	-	-	-	Addressee	168	True
nach	NN	-	-	-	Topic	170	True
ihrer	NNP	-	-	-	Topic	170	True
Schulbildung	NNP	-	-	-	Topic	170	True
,	,	-	-	-	-	-	False
nageln	FW	-	-	-	-	-	False
sie	FW	-	-	-	-	-	False
Sie	VB	-	-	-	-	-	False
an	DT	-	-	-	-	-	False
die	VBP	-	-	-	-	-	False
Wand	NNP	-	-	-	-	-	False
.	.	-	-	-	-	-	False
