'	PUNCT	''	-	-	-	False
My	PRON	PRP$	-	-	Salient_event	False
one	NUM	CD	-	-	Salient_event	False
night	NOUN	NN	-	-	Salient_event	False
out	ADV	RP	-	-	Salient_event	False
all	DET	DT	-	-	-	False
week	NOUN	NN	week.n	Calendric_unit	Unit	True
.	PUNCT	.	-	-	-	False
'	PUNCT	''	-	-	-	False

Mein	PROPN	NNP	-	-	-	False
einziger	PROPN	NN	-	-	-	False
freier	PROPN	NN	-	-	-	False
Abend	PROPN	NNP	abend.n	Calendric_unit	-	False
in	ADP	IN	-	-	-	False
der	X	NNP	-	-	-	False
Woche	PROPN	NNP	-	-	-	False
.	PUNCT	.	-	-	-	False
'	PUNCT	''	-	-	-	False
