Actually	RB	-	-	-	-	-	False
,	,	-	-	-	-	-	False
he	PRP	-	-	-	Figure	1622	True
was	VBD	-	-	-	Figure	1622	True
four	CD	-	-	-	Figure	1622	True
everywhere	RB	everywhere.adv	Locative_relation	199	Ground	1621	True
,	,	-	-	-	-	-	False
to	TO	-	-	-	-	-	False
be	VB	-	-	-	-	-	False
honest	JJ	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Als	NNP	-	-	-	-	-	False
mein	NNP	-	-	-	-	-	False
Sohn	NNP	-	-	-	-	-	False
vier	NN	-	-	-	-	-	False
war	NN	-	-	-	-	-	False
in	IN	-	-	-	-	-	False
England	NNP	-	-	-	-	-	False
--	:	-	-	-	-	-	False
er	UH	-	-	-	-	-	False
war	NN	-	-	-	-	-	False
eigentlich	FW	-	-	-	-	-	False
überall	FW	überall.adv	Locative_relation	199	-	-	False
vier	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
