So	RB	-	-	-	-	-	False
I	PRP	-	-	-	Experiencer	194	True
have	VBP	-	-	-	-	-	False
a	DT	-	-	-	-	-	False
big	JJ	-	-	-	Degree	1891	False
interest	NN	interest.n	Emotion_directed	46	-	-	False
in	IN	-	-	-	Topic	196	True
education	NN	-	-	-	Topic	196	True
,	,	-	-	-	-	-	False
and	CC	-	-	-	-	-	False
I	PRP	-	-	-	-	-	False
think	VBP	-	-	-	-	-	False
we	PRP	-	-	-	-	-	False
all	DT	-	-	-	-	-	False
do	VBP	-	-	-	-	-	False
.	.	-	-	-	-	-	False

Ich	NNP	-	-	-	Experiencer	194	True
habe	NN	Interesse haben an.v	Emotion_directed	46	-	-	False
ein	NN	-	-	-	-	-	False
großes	VBZ	-	-	-	Degree	1891	False
Interesse	NNP	Interesse haben an.v	Emotion_directed	46	-	-	False
an	DT	Interesse haben an.v	Emotion_directed	46	Topic	196	True
Bildung	NNP	-	-	-	Topic	196	True
,	,	-	-	-	-	-	False
und	FW	-	-	-	-	-	False
ich	FW	-	-	-	-	-	False
denke	FW	-	-	-	-	-	False
,	,	-	-	-	-	-	False
das	FW	-	-	-	-	-	False
haben	FW	-	-	-	-	-	False
wir	FW	-	-	-	-	-	False
alle	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
