We	PRP	-	-	-	-	-	False
considered	VBD	-	-	-	-	-	False
this	DT	-	-	-	-	-	False
to	TO	-	-	-	-	-	False
be	VB	-	-	-	-	-	False
one	CD	-	-	-	-	-	False
of	IN	-	-	-	-	-	False
the	DT	-	-	-	-	-	False
lead	JJ	lead.n	Performers_and_roles	413	-	-	False
parts	NNS	-	-	-	Performer2	3859	True
.	.	-	-	-	-	-	False

'	''	-	-	-	-	-	False
Die	VB	-	-	-	-	-	False
Geburt	NNP	-	-	-	-	-	False
II	NNP	-	-	-	-	-	False
'	''	-	-	-	-	-	False
James	NNP	-	-	-	-	-	False
spielte	NNP	-	-	-	-	-	False
den	NNP	-	-	-	-	-	False
Joseph	NNP	-	-	-	-	-	False
,	,	-	-	-	-	-	False
worüber	FW	-	-	-	-	-	False
wir	FW	-	-	-	-	-	False
begeistert	FW	-	-	-	-	-	False
waren	FW	-	-	-	-	-	False
,	,	-	-	-	-	-	False
weil	NN	-	-	-	-	-	False
wir	NN	-	-	-	-	-	False
das	FW	-	-	-	Role	3796	True
als	FW	-	-	-	-	-	False
eine	FW	-	-	-	-	-	False
der	FW	-	-	-	-	-	False
Hauptrollen	FW	Hauptrolle.n	Performers_and_roles	413	-	-	False
betrachten	FW	-	-	-	-	-	False
.	.	-	-	-	-	-	False
